show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_minutes,num_seasons,primary_genre
s3811,Movie,Endless Kingdom,Director 193,"Actor 686, Actor 939",India,2023-03-24,2022,TV-G,132 min,Comedies,A gripping story that unfolds over time.,2023,March,132.0,,Comedies
s3812,Movie,Silent Empire,Director 413,"Actor 296, Actor 643",France,2007-06-17,2006,PG-13,142 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2007,June,142.0,,Sci-Fi & Fantasy
s3813,Movie,Endless Dreams,Director 4,"Actor 227, Actor 124",United States,2024-09-11,2023,TV-Y7,149 min,"Children & Family Movies, Anime Series",A gripping story that unfolds over time.,2024,September,149.0,,Children & Family Movies
s3814,TV Show,Silent Legacy,Not Given,"Actor 683, Actor 514",Turkey,2013-02-13,2012,TV-Y7,3 Seasons,Horror Movies,A gripping story that unfolds over time.,2013,February,,3.0,Horror Movies
s3815,Movie,Rising Legacy,Not Given,"Actor 635, Actor 696",United States,2026-12-20,2025,TV-MA,169 min,"Action & Adventure, Thrillers",A gripping story that unfolds over time.,2026,December,169.0,,Action & Adventure
s3816,Movie,Broken Heist,Director 65,"Actor 121, Actor 339",Mexico,2001-07-20,2001,TV-PG,152 min,Kids' TV,A gripping story that unfolds over time.,2001,July,152.0,,Kids' TV
s3817,Movie,Broken City,Director 91,"Actor 194, Actor 394",Italy,2024-07-16,2023,TV-14,149 min,"Thrillers, Kids' TV",A gripping story that unfolds over time.,2024,July,149.0,,Thrillers
s3818,Movie,Golden Dreams,Director 181,"Actor 696, Actor 595",India,2026-11-12,2024,TV-G,100 min,"Romantic Movies, Reality TV",A gripping story that unfolds over time.,2026,November,100.0,,Romantic Movies
s3819,TV Show,Secret Heist,Director 372,"Actor 490, Actor 85",Turkey,2002-04-12,2002,R,7 Seasons,"Comedies, Crime TV Shows",A gripping story that unfolds over time.,2002,April,,7.0,Comedies
s3820,TV Show,Broken Storm,Director 402,"Actor 145, Actor 69",United States,2007-01-07,2007,TV-PG,3 Seasons,Crime TV Shows,A gripping story that unfolds over time.,2007,January,,3.0,Crime TV Shows
s3821,Movie,Rising Empire,Director 458,"Actor 771, Actor 555",United States,2016-02-05,2016,TV-MA,77 min,Dramas,A gripping story that unfolds over time.,2016,February,77.0,,Dramas
s3822,Movie,Rising Kingdom,Not Given,"Actor 500, Actor 316",France,2003-05-02,2002,TV-PG,159 min,Kids' TV,A gripping story that unfolds over time.,2003,May,159.0,,Kids' TV
s3823,Movie,Lost Horizon,Director 255,"Actor 688, Actor 948",India,2016-11-16,2015,TV-G,98 min,"Dramas, Horror Movies",A gripping story that unfolds over time.,2016,November,98.0,,Dramas
s3824,Movie,Hidden Signal,Not Given,"Actor 37, Actor 763",Mexico,2020-02-13,2019,TV-PG,147 min,"Horror Movies, Action & Adventure",A gripping story that unfolds over time.,2020,February,147.0,,Horror Movies
s3825,Movie,Golden Chronicles,Director 66,"Actor 682, Actor 539",United States,2000-08-01,2000,TV-MA,75 min,International Movies,A gripping story that unfolds over time.,2000,August,75.0,,International Movies
s3826,TV Show,Wild Shadows,Not Given,"Actor 195, Actor 455",United States,2000-11-07,2000,TV-14,8 Seasons,Anime Series,A gripping story that unfolds over time.,2000,November,,8.0,Anime Series
s3827,Movie,Final Journey,Director 170,"Actor 632, Actor 366",United States,2003-10-26,2000,TV-PG,102 min,"Reality TV, Anime Series",A gripping story that unfolds over time.,2003,October,102.0,,Reality TV
s3828,Movie,Secret City,Not Given,"Actor 62, Actor 951",United Kingdom,2015-10-04,2014,TV-Y7,80 min,Children & Family Movies,A gripping story that unfolds over time.,2015,October,80.0,,Children & Family Movies
s3829,TV Show,Golden Heist,Not Given,"Actor 123, Actor 314",India,2007-04-15,2005,PG-13,7 Seasons,"Romantic Movies, Reality TV",A gripping story that unfolds over time.,2007,April,,7.0,Romantic Movies
s3830,Movie,Endless Horizon,Not Given,"Actor 705, Actor 482",Canada,2018-07-20,2015,TV-G,167 min,Romantic Movies,A gripping story that unfolds over time.,2018,July,167.0,,Romantic Movies
s3831,Movie,Silent Kingdom,Director 373,"Actor 294, Actor 784",India,2022-05-10,2021,TV-PG,159 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2022,May,159.0,,Sci-Fi & Fantasy
s3832,Movie,Lost Horizon,Not Given,"Actor 178, Actor 98",Brazil,2026-04-26,2024,PG,70 min,Comedies,A gripping story that unfolds over time.,2026,April,70.0,,Comedies
s3833,TV Show,Hidden Shadows,Director 477,"Actor 332, Actor 871",United States,2011-12-12,2011,PG,5 Seasons,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2011,December,,5.0,Sci-Fi & Fantasy
s3834,Movie,Secret Dreams,Director 443,"Actor 458, Actor 183",United States,2023-11-03,2023,PG,89 min,Kids' TV,A gripping story that unfolds over time.,2023,November,89.0,,Kids' TV
s3835,TV Show,Golden Empire,Director 75,"Actor 102, Actor 511",Spain,2022-03-03,2022,PG,5 Season,Romantic Movies,A gripping story that unfolds over time.,2022,March,,5.0,Romantic Movies
s3836,Movie,Hidden Signal,Director 215,"Actor 655, Actor 667",South Korea,2011-09-16,2009,TV-MA,158 min,Reality TV,A gripping story that unfolds over time.,2011,September,158.0,,Reality TV
s3837,Movie,Silent Kingdom,Not Given,"Actor 984, Actor 835",United States,2008-01-23,2005,TV-G,79 min,Reality TV,A gripping story that unfolds over time.,2008,January,79.0,,Reality TV
s3838,Movie,Hidden Journey,Director 453,"Actor 605, Actor 506",Nigeria,2025-01-10,2023,TV-MA,121 min,"Sci-Fi & Fantasy, Documentaries",A gripping story that unfolds over time.,2025,January,121.0,,Sci-Fi & Fantasy
s3839,TV Show,Lost Heist,Director 321,"Actor 308, Actor 1",United States,2014-04-18,2012,PG-13,6 Seasons,"International Movies, Horror Movies",A gripping story that unfolds over time.,2014,April,,6.0,International Movies
s3840,TV Show,Secret Shadows,Director 221,"Actor 502, Actor 996",United States,2013-11-23,2012,TV-Y7,3 Seasons,"Comedies, Kids' TV",A gripping story that unfolds over time.,2013,November,,3.0,Comedies
s3841,Movie,Silent Empire,Director 54,"Actor 825, Actor 530",United States,2018-01-25,2018,TV-MA,99 min,Anime Series,A gripping story that unfolds over time.,2018,January,99.0,,Anime Series
s3842,TV Show,Golden Chronicles,Director 12,"Actor 349, Actor 551",United States,2021-07-19,2020,R,3 Seasons,Kids' TV,A gripping story that unfolds over time.,2021,July,,3.0,Kids' TV
s3843,Movie,Endless Journey,Director 84,"Actor 988, Actor 191",Germany,2023-05-13,2023,PG,154 min,"Crime TV Shows, Kids' TV",A gripping story that unfolds over time.,2023,May,154.0,,Crime TV Shows
s3844,TV Show,Last Legacy,Not Given,"Actor 446, Actor 924",France,2026-03-26,2025,TV-G,1 Seasons,Comedies,A gripping story that unfolds over time.,2026,March,,1.0,Comedies
s3845,TV Show,Golden Shadows,Director 385,"Actor 465, Actor 597",United States,2006-02-14,2005,TV-PG,6 Seasons,"Romantic Movies, Reality TV",A gripping story that unfolds over time.,2006,February,,6.0,Romantic Movies
s3846,TV Show,Dark Signal,Director 143,"Actor 65, Actor 751",United Kingdom,2004-04-10,2003,TV-G,7 Seasons,"International Movies, Dramas",A gripping story that unfolds over time.,2004,April,,7.0,International Movies
s3847,TV Show,Hidden Empire,Not Given,"Actor 129, Actor 754",Canada,2026-05-07,2025,TV-Y7,2 Seasons,"Crime TV Shows, Children & Family Movies",A gripping story that unfolds over time.,2026,May,,2.0,Crime TV Shows
s3848,Movie,Secret Horizon,Director 315,"Actor 913, Actor 406",Germany,2017-09-06,2016,TV-Y7,138 min,Action & Adventure,A gripping story that unfolds over time.,2017,September,138.0,,Action & Adventure
s3849,Movie,Forgotten Signal,Director 189,"Actor 203, Actor 508",United States,2003-09-20,2003,R,83 min,"Romantic Movies, Horror Movies",A gripping story that unfolds over time.,2003,September,83.0,,Romantic Movies
s3850,Movie,Dark Journey,Not Given,"Actor 936, Actor 585",United Kingdom,2003-02-27,2002,TV-PG,140 min,Thrillers,A gripping story that unfolds over time.,2003,February,140.0,,Thrillers
s3851,Movie,Wild Shadows,Not Given,"Actor 721, Actor 640",Australia,2021-09-17,2018,R,98 min,"Thrillers, Documentaries",A gripping story that unfolds over time.,2021,September,98.0,,Thrillers
s3852,Movie,Secret Dreams,Not Given,"Actor 21, Actor 265",United States,2023-12-18,2021,TV-G,131 min,International Movies,A gripping story that unfolds over time.,2023,December,131.0,,International Movies
s3853,TV Show,Lost Journey,Director 194,"Actor 799, Actor 63",United Kingdom,2003-05-03,2003,TV-Y7,1 Seasons,Reality TV,A gripping story that unfolds over time.,2003,May,,1.0,Reality TV
s3854,Movie,Golden Storm,Director 398,"Actor 296, Actor 304",United States,2020-08-12,2017,TV-MA,134 min,Children & Family Movies,A gripping story that unfolds over time.,2020,August,134.0,,Children & Family Movies
s3855,TV Show,Hidden Shadows,Not Given,"Actor 557, Actor 5",United Kingdom,2021-08-26,2021,TV-14,2 Seasons,Crime TV Shows,A gripping story that unfolds over time.,2021,August,,2.0,Crime TV Shows
s3856,TV Show,Broken Shadows,Director 370,"Actor 279, Actor 50",Australia,2004-12-01,2003,TV-G,8 Seasons,"International Movies, Horror Movies",A gripping story that unfolds over time.,2004,December,,8.0,International Movies
s3857,Movie,Secret Heist,Not Given,"Actor 839, Actor 396",United States,2022-05-01,2022,PG,93 min,"Action & Adventure, Horror Movies",A gripping story that unfolds over time.,2022,May,93.0,,Action & Adventure
s3858,Movie,Dark Signal,Not Given,"Actor 439, Actor 877",United States,2022-05-21,2020,TV-14,164 min,Horror Movies,A gripping story that unfolds over time.,2022,May,164.0,,Horror Movies
s3859,TV Show,Wild City,Director 497,"Actor 56, Actor 913",Mexico,2023-11-09,2021,TV-G,6 Seasons,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2023,November,,6.0,Sci-Fi & Fantasy
s3860,TV Show,Secret Chronicles,Not Given,"Actor 897, Actor 55",Australia,2016-12-11,2013,TV-G,3 Seasons,Romantic Movies,A gripping story that unfolds over time.,2016,December,,3.0,Romantic Movies
s3861,Movie,Lost City,Director 464,"Actor 998, Actor 167",Australia,2003-10-24,2003,TV-MA,169 min,"Children & Family Movies, Thrillers",A gripping story that unfolds over time.,2003,October,169.0,,Children & Family Movies
s3862,Movie,Last Heist,Director 436,"Actor 655, Actor 258",United States,2026-05-12,2025,TV-MA,125 min,Children & Family Movies,A gripping story that unfolds over time.,2026,May,125.0,,Children & Family Movies
s3863,TV Show,Lost Chronicles,Director 403,"Actor 873, Actor 31",United States,2020-02-02,2018,PG,3 Seasons,"International Movies, Stand-Up Comedy",A gripping story that unfolds over time.,2020,February,,3.0,International Movies
s3864,TV Show,Final Shadows,Director 54,"Actor 697, Actor 652",Mexico,2017-05-27,2014,R,4 Seasons,Kids' TV,A gripping story that unfolds over time.,2017,May,,4.0,Kids' TV
s3865,Movie,Endless Horizon,Director 33,"Actor 260, Actor 550",Turkey,2025-05-25,2022,PG,83 min,Kids' TV,A gripping story that unfolds over time.,2025,May,83.0,,Kids' TV
s3866,Movie,Silent Storm,Director 66,"Actor 853, Actor 34",Spain,2018-05-19,2018,TV-Y7,106 min,"Action & Adventure, Reality TV",A gripping story that unfolds over time.,2018,May,106.0,,Action & Adventure
s3867,Movie,Broken Legacy,Director 218,"Actor 707, Actor 352",South Korea,2022-10-11,2019,PG,142 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2022,October,142.0,,Sci-Fi & Fantasy
s3868,Movie,Hidden City,Not Given,"Actor 213, Actor 248",United States,2002-08-01,2002,TV-G,118 min,"Horror Movies, Comedies",A gripping story that unfolds over time.,2002,August,118.0,,Horror Movies
s3869,Movie,Dark Dreams,Not Given,"Actor 160, Actor 108",France,2013-07-19,2012,TV-14,99 min,Crime TV Shows,A gripping story that unfolds over time.,2013,July,99.0,,Crime TV Shows
s3870,TV Show,Dark Signal,Not Given,"Actor 301, Actor 26",India,2004-08-13,2001,PG,4 Seasons,"Documentaries, Comedies",A gripping story that unfolds over time.,2004,August,,4.0,Documentaries
s3871,Movie,Last Empire,Director 361,"Actor 573, Actor 479",United States,2006-09-26,2003,R,72 min,"Dramas, Comedies",A gripping story that unfolds over time.,2006,September,72.0,,Dramas
s3872,Movie,Wild Horizon,Director 341,"Actor 86, Actor 137",Brazil,2016-11-23,2014,TV-G,162 min,"Documentaries, International Movies",A gripping story that unfolds over time.,2016,November,162.0,,Documentaries
s3873,TV Show,Endless Shadows,Not Given,"Actor 339, Actor 239",United States,2016-04-18,2015,TV-G,5 Season,Reality TV,A gripping story that unfolds over time.,2016,April,,5.0,Reality TV
s3874,TV Show,Secret City,Director 129,"Actor 411, Actor 514",United Kingdom,2023-08-19,2020,PG-13,7 Season,Stand-Up Comedy,A gripping story that unfolds over time.,2023,August,,7.0,Stand-Up Comedy
s3875,TV Show,Lost City,Not Given,"Actor 718, Actor 972",Nigeria,2019-10-27,2018,TV-MA,6 Seasons,Action & Adventure,A gripping story that unfolds over time.,2019,October,,6.0,Action & Adventure
s3876,Movie,Secret Heist,Director 216,"Actor 504, Actor 53",United States,2010-02-20,2007,TV-MA,83 min,"International Movies, Documentaries",A gripping story that unfolds over time.,2010,February,83.0,,International Movies
s3877,TV Show,Silent Chronicles,Director 433,"Actor 86, Actor 733",Australia,2020-11-04,2018,TV-Y7,7 Seasons,"Comedies, Reality TV",A gripping story that unfolds over time.,2020,November,,7.0,Comedies
s3878,Movie,Dark Dreams,Not Given,"Actor 988, Actor 467",United States,2021-01-07,2020,TV-Y7,136 min,"Stand-Up Comedy, Comedies",A gripping story that unfolds over time.,2021,January,136.0,,Stand-Up Comedy
s3879,Movie,Last Chronicles,Not Given,"Actor 608, Actor 224",United States,2004-03-06,2002,PG,122 min,"Romantic Movies, Action & Adventure",A gripping story that unfolds over time.,2004,March,122.0,,Romantic Movies
s3880,Movie,Silent Signal,Director 258,"Actor 894, Actor 340",India,2018-05-01,2016,TV-14,106 min,"Kids' TV, International Movies",A gripping story that unfolds over time.,2018,May,106.0,,Kids' TV
s3881,Movie,Wild Signal,Not Given,"Actor 465, Actor 890",Brazil,2024-04-24,2021,PG,142 min,Stand-Up Comedy,A gripping story that unfolds over time.,2024,April,142.0,,Stand-Up Comedy
s3882,TV Show,Hidden Heist,Director 426,"Actor 809, Actor 559",South Korea,2001-05-11,2001,TV-PG,8 Seasons,Action & Adventure,A gripping story that unfolds over time.,2001,May,,8.0,Action & Adventure
s3883,TV Show,Last Empire,Director 341,"Actor 40, Actor 35",Spain,2017-08-26,2016,PG,7 Season,"International Movies, Stand-Up Comedy",A gripping story that unfolds over time.,2017,August,,7.0,International Movies
s3884,TV Show,Forgotten Heist,Director 467,"Actor 462, Actor 58",Nigeria,2003-11-09,2001,PG,6 Seasons,"Thrillers, Dramas",A gripping story that unfolds over time.,2003,November,,6.0,Thrillers
s3885,Movie,Golden Legacy,Director 127,"Actor 606, Actor 259",United States,2020-09-20,2019,TV-Y7,165 min,"Crime TV Shows, Stand-Up Comedy",A gripping story that unfolds over time.,2020,September,165.0,,Crime TV Shows
s3886,TV Show,Dark Kingdom,Director 160,"Actor 514, Actor 203",United States,2023-06-02,2021,PG,1 Seasons,"Sci-Fi & Fantasy, Horror Movies",A gripping story that unfolds over time.,2023,June,,1.0,Sci-Fi & Fantasy
s3887,Movie,Golden Chronicles,Director 128,"Actor 65, Actor 289",Brazil,2020-02-03,2019,TV-G,84 min,Anime Series,A gripping story that unfolds over time.,2020,February,84.0,,Anime Series
s3888,TV Show,Dark Chronicles,Not Given,"Actor 666, Actor 158",United States,2009-09-02,2008,PG-13,5 Seasons,Stand-Up Comedy,A gripping story that unfolds over time.,2009,September,,5.0,Stand-Up Comedy
s3889,TV Show,Golden Horizon,Not Given,"Actor 242, Actor 601",United States,2024-12-09,2022,TV-PG,2 Seasons,"Crime TV Shows, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2024,December,,2.0,Crime TV Shows
s3890,Movie,Hidden Kingdom,Director 294,"Actor 143, Actor 548",Brazil,2019-10-04,2017,PG-13,90 min,Dramas,A gripping story that unfolds over time.,2019,October,90.0,,Dramas
s3891,TV Show,Rising Kingdom,Not Given,"Actor 759, Actor 414",United States,2017-02-03,2017,TV-PG,3 Seasons,"Children & Family Movies, Stand-Up Comedy",A gripping story that unfolds over time.,2017,February,,3.0,Children & Family Movies
s3892,TV Show,Dark Legacy,Not Given,"Actor 69, Actor 104",United States,2008-02-01,2007,TV-Y7,5 Seasons,"Dramas, Kids' TV",A gripping story that unfolds over time.,2008,February,,5.0,Dramas
s3893,Movie,Silent Chronicles,Director 274,"Actor 689, Actor 978",United States,2019-02-20,2018,R,126 min,Thrillers,A gripping story that unfolds over time.,2019,February,126.0,,Thrillers
s3894,Movie,Secret Shadows,Director 49,"Actor 426, Actor 396",South Korea,2014-07-09,2012,R,116 min,Reality TV,A gripping story that unfolds over time.,2014,July,116.0,,Reality TV
s3895,TV Show,Rising City,Director 20,"Actor 23, Actor 863",South Korea,2022-11-15,2021,PG,5 Seasons,Thrillers,A gripping story that unfolds over time.,2022,November,,5.0,Thrillers
s3896,Movie,Forgotten Signal,Director 319,"Actor 621, Actor 487",South Korea,2013-08-07,2013,TV-G,141 min,"Dramas, Stand-Up Comedy",A gripping story that unfolds over time.,2013,August,141.0,,Dramas
s3897,Movie,Forgotten Empire,Not Given,"Actor 73, Actor 31",India,2012-04-07,2009,TV-MA,159 min,"Stand-Up Comedy, Anime Series",A gripping story that unfolds over time.,2012,April,159.0,,Stand-Up Comedy
s3898,Movie,Rising City,Director 164,"Actor 513, Actor 144",United States,2005-05-04,2004,PG-13,86 min,"Sci-Fi & Fantasy, Dramas",A gripping story that unfolds over time.,2005,May,86.0,,Sci-Fi & Fantasy
s3899,TV Show,Forgotten Dreams,Not Given,"Actor 462, Actor 479",United Kingdom,2024-12-09,2023,TV-MA,2 Seasons,Dramas,A gripping story that unfolds over time.,2024,December,,2.0,Dramas
